scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
hrDistrict2_who030718_v2,cases,2027,1198947.0026491664,1200299.3005187083,1190289.0176257777,1211400.2986669696,hrDistrict2
hrDistrict2_who030718_v2,cases,2028,1323799.1997064059,1325306.923924485,1314612.484022026,1337041.189365937,hrDistrict2
hrDistrict2_who030718_v2,cases,2029,1452575.7214011345,1454201.1090060074,1442264.8499398427,1466967.4146428474,hrDistrict2
hrDistrict2_who030718_v2,cases,2030,1582686.47767697,1584253.4404375816,1570815.808945914,1598147.4267062196,hrDistrict2
hrDistrict2_who030718_v2,cases,2031,1729553.244807912,1730775.1502233678,1715792.9421463653,1746503.6712742215,hrDistrict2
hrDistrict2_who030718_v2,cases,2032,1897921.3033370601,1898936.895245649,1881908.9840636088,1917309.9768946043,hrDistrict2
hrDistrict2_who030718_v2,cases,2033,2098682.0275880913,2099233.255656638,2079806.451570869,2121322.600613974,hrDistrict2
hrDistrict2_who030718_v2,cases,2034,2327328.422909999,2327764.785316319,2306244.3454358154,2354453.3303640084,hrDistrict2
hrDistrict2_who030718_v2,cases,2035,2582549.885702709,2582939.9646957465,2558563.0028732554,2614444.964694622,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2019,318512.28202542337,318587.63077762676,314646.36528378853,324018.54225616495,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2020,484699.053094294,484811.089792765,478807.4201521016,493078.1723971166,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2021,655687.7321026756,655835.709293737,647705.9154998197,667022.6720653353,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2022,831619.5392543757,831802.6376687739,821481.0212635951,845995.7059619576,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2023,1012639.9283109909,1012857.2536577894,1000276.076034738,1030145.2460572321,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2024,1198898.7156558158,1199149.294450664,1184238.7129504702,1219623.7021479916,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2025,1390550.2133865403,1390832.989616239,1373520.9919993884,1414588.058208133,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2026,1587753.366927485,1588067.1977573163,1568279.534341074,1615200.011677191,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2027,1790671.897320488,1791015.5490049645,1768675.6625111275,1821626.1184824223,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2028,1999474.448443628,1999846.5917514763,1974875.5451158418,2034037.942449987,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2029,2214334.735712976,2214733.941883201,2187050.3444604203,2252612.2070992687,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2030,2435428.5658256905,2435856.4397990857,2405376.3695854326,2477530.9565743697,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2031,2662936.2161439583,2663398.31011138,2630024.9503544476,2708981.716347921,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2032,2897052.845427072,2897549.326240151,2861191.1691327007,2947157.6623320435,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2033,3137973.950098701,3138504.9814716564,3099067.875654121,3192257.796029497,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2034,3385900.923090092,3386466.665650745,3343853.4665057096,3444487.1227491754,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2035,3641041.234100014,3641641.8450508015,3595752.318175677,3704056.8349867323,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2018,19945.59739231938,19971.92652023713,19345.306203188444,20599.928296474987,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2019,56887.08857121329,56807.92354208023,55129.11597987701,58594.0593565572,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2020,109165.944239581,108451.93394388702,105248.76357602265,112794.3318806663,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2021,168067.30142218326,166935.95769214813,161668.6918335687,173849.07689543307,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2022,230920.8211999987,229396.48392174835,222013.2157666002,238976.35293995822,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2023,295335.6347617386,293262.0826145816,283122.84814537934,306141.98379427247,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2024,364328.2489153958,361828.49384912243,349419.38334559806,377643.8919675569,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2025,437901.1469253379,435223.95901097695,420864.3551703688,454614.6602156736,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2026,513617.1790770524,510599.0716407934,493767.77375261055,533841.0274011086,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2027,594139.9005681792,590716.2484862562,571391.350753595,617295.4121886588,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2028,678433.1884230176,674539.6678269915,653241.217260288,704906.8039327516,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2029,764365.1344501581,760532.8328771932,737058.0477049818,795109.8670914816,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2030,855303.091924828,851602.999361504,826475.623023827,888509.1156614358,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2031,936102.3039519223,932623.1598880125,905966.5814365911,972016.8795783309,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2032,1001641.3520287037,998612.4309945023,970847.315927688,1040114.4211919501,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2033,1041684.4268963549,1039271.7258150179,1010896.7356238249,1081501.557558105,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2034,1060642.9752007546,1058701.8803344257,1030263.6610227821,1100539.0900022339,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2035,1060642.975368016,1058701.880355055,1030263.6612690402,1100539.089734958,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2018,16039.694966973806,16047.956076712164,15610.872197448167,16467.00645368819,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2019,46100.772524192005,46187.84717159343,45200.94537761218,47089.23205465099,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2020,90895.02245340211,90793.75929371433,88709.39393403612,92709.85742666053,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2021,142404.71289378498,142138.66970801802,138592.5404070657,145284.1055857538,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2022,196814.88932204436,196602.55791364974,191582.80497539183,201113.9460856875,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2023,253702.68897952652,253051.97576572842,246174.4939526663,259124.41161836107,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2024,315067.3721150115,314284.14209462045,305952.4944298095,321835.0651863354,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2025,380668.4407461531,379795.49093192007,370457.37388302083,388890.02530373633,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2026,455266.3797574977,454143.3983037976,442963.67999666726,465292.0851296295,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2027,535136.1350749743,533616.578551873,520758.1811885823,547085.1306795938,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2028,617582.3456277627,616040.8729133537,601345.7096500013,631857.1125125855,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2029,702600.0363449326,701475.9831033694,685015.5654261924,719699.5630751224,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2030,793254.0386195763,792707.0010485969,775299.6598451565,811740.4359227325,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2031,884553.9778940579,884780.5264454925,866273.9849978146,905207.8951837207,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2032,959357.0153398495,959895.5697246633,940326.0223009089,981763.0051399292,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2033,1006028.8776366143,1006623.4677512965,986691.7556050252,1028597.8128916445,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2034,1027624.6176672585,1028589.5600749868,1008529.5348952792,1050183.5683222243,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2035,1027624.6176245746,1028589.5601033303,1008529.5347268286,1050183.5680173484,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2018,755.886003490273,756.6696478515323,734.5911422719611,778.4423093562312,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2019,2166.105743201158,2161.459337042159,2100.128147417148,2234.51056950486,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2020,4171.032707901745,4158.839926334656,4055.8081154740917,4315.445294787379,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2021,6429.692118831606,6415.367641425868,6251.851091607681,6657.853477861931,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2022,8835.647183727102,8817.191831241704,8586.839060316166,9154.628294345179,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2023,11316.56886916434,11297.946795385416,10990.402910274912,11752.788181503178,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2024,13997.679050931252,13978.070961783209,13602.39846658565,14538.98566688102,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2025,16866.469051130214,16858.91588470943,16409.80572842026,17546.95805719165,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2026,19814.594524190325,19818.341822844635,19278.042197668376,20647.94784711724,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2027,22973.28087650758,22973.162469598024,22345.60294824459,23927.790091924784,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2028,26245.351925117022,26255.661670547426,25533.692151736243,27346.696032508367,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2029,29617.90674665423,29672.35109746017,28881.503367155652,30914.682249795653,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2030,33255.48898567112,33324.28423491189,32487.00805550657,34638.958908516346,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2031,36469.16673174486,36576.03275807077,35713.2027940158,37965.741281408904,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2032,39110.950337479764,39229.86345949745,38339.05957990178,40681.854504018775,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2033,40750.293900068296,40883.18915855603,39983.35628609913,42326.02286824383,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2034,41530.8809593676,41666.15740087209,40761.46602823667,43086.94690097151,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2035,41530.880967780475,41666.15740202902,40761.466033385674,43086.94690278392,hrDistrict2
hrDistrict2Incid_who030718_v2,cases,2018,136737.25347456045,137193.18893490935,135811.85264703148,139879.48898990202,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2019,262411.29806756985,262926.4449876936,260482.15142147997,266985.63820029976,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2020,377784.0946497362,377661.8587012926,373883.78554472013,382224.06164318987,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2021,490429.0127205199,490177.1482999558,485372.5109056458,495643.2496043345,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2022,603894.0152829054,603692.7577513334,598052.3526339374,609744.495633318,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2023,720106.5349303506,720053.7673463214,713277.4720842893,726658.5255158971,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2024,836869.7117756463,837150.8640932434,829378.7693967498,844928.9557236107,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2025,955016.9521309494,955639.9738236874,947358.6183667626,964195.7655505624,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2026,1076330.873576873,1077264.1098465156,1068072.1144977678,1087058.450475297,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2027,1198672.7500349102,1199875.3013191312,1189861.689843294,1210754.638676632,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2028,1323551.285488945,1324818.6841305362,1314029.0425649637,1336246.405340042,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2029,1451650.9282316482,1453034.6357098056,1441099.9856239334,1465387.291148406,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2030,1581493.438917472,1582838.6761130942,1569454.3129595292,1596784.348081982,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2031,1728159.7721465293,1729254.8594055548,1714283.7937701498,1744968.5402097371,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2032,1896354.0304857148,1897298.5500882461,1880416.305418775,1915946.1654629007,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2033,2096617.563719196,2097244.5350898346,2077928.6599097224,2119533.5091066128,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2034,2325731.9785703793,2326197.1016398054,2304489.5902892705,2353022.0993840545,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2035,2580881.36586471,2581372.2810192327,2557042.103007764,2612839.1241584076,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2019,318512.28202542337,318587.63077762676,314646.36528378853,324018.54225616495,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2020,484699.053094294,484811.089792765,478807.4201521016,493078.1723971166,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2021,655687.7321026756,655835.709293737,647705.9154998197,667022.6720653353,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2022,831619.5392543757,831802.6376687739,821481.0212635951,845995.7059619576,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2023,1012639.9283109909,1012857.2536577894,1000276.076034738,1030145.2460572321,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2024,1198898.7156558158,1199149.294450664,1184238.7129504702,1219623.7021479916,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2025,1390550.2133865403,1390832.989616239,1373520.9919993884,1414588.058208133,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2026,1587753.366927485,1588067.1977573163,1568279.534341074,1615200.011677191,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2027,1790671.897320488,1791015.5490049645,1768675.6625111275,1821626.1184824223,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2028,1999474.448443628,1999846.5917514763,1974875.5451158418,2034037.942449987,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2029,2214334.735712976,2214733.941883201,2187050.3444604203,2252612.2070992687,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2030,2435428.5658256905,2435856.4397990857,2405376.3695854326,2477530.9565743697,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2031,2662936.2161439583,2663398.31011138,2630024.9503544476,2708981.716347921,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2032,2897052.845427072,2897549.326240151,2861191.1691327007,2947157.6623320435,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2033,3137973.950098701,3138504.9814716564,3099067.875654121,3192257.796029497,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2034,3385900.923090092,3386466.665650745,3343853.4665057096,3444487.1227491754,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2035,3641041.234100014,3641641.8450508015,3595752.318175677,3704056.8349867323,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2018,19804.875194720793,19835.099207899057,19214.830667827675,20450.10870117705,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2019,55740.22695084066,55661.18578993312,54038.6668298684,57428.49019492573,hrDistrict2Incid
