scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
allDistrict_who030718_v2,cases,2018,122654.98159707918,122710.82701616318,121191.85836987643,124801.28624753888,allDistrict
allDistrict_who030718_v2,cases,2019,124350.68231752393,124407.70031107064,122864.47640945634,126528.32716299476,allDistrict
allDistrict_who030718_v2,cases,2020,126240.61890292456,126298.75039284116,124728.02662617102,128452.91172222827,allDistrict
allDistrict_who030718_v2,cases,2021,128411.21544051461,128470.35603452972,126868.19615860775,130662.89463382083,allDistrict
allDistrict_who030718_v2,cases,2022,130960.71988528132,131021.35159009787,129382.95459405458,133258.8008419847,allDistrict
allDistrict_who030718_v2,cases,2023,134134.2775973847,134196.40733239718,132513.99366147845,136489.47992057982,allDistrict
allDistrict_who030718_v2,cases,2024,137424.37306201187,137488.0230701777,135759.94626716434,139838.78176653673,allDistrict
allDistrict_who030718_v2,cases,2025,140834.62456410885,140899.81685959938,139124.36419579462,143310.39074200598,allDistrict
allDistrict_who030718_v2,cases,2026,144368.75253971355,144435.50990896285,142610.9117681421,146908.095132505,allDistrict
allDistrict_who030718_v2,cases,2027,148030.5860680854,148098.93174375175,146223.3586966059,150635.79439785136,allDistrict
allDistrict_who030718_v2,cases,2028,151824.06691166924,151894.02423896885,149965.5850992058,154497.50202024984,allDistrict
allDistrict_who030718_v2,cases,2029,155753.25074589098,155824.8441287846,153841.58461220207,158497.34843202026,allDistrict
allDistrict_who030718_v2,cases,2030,159822.31606934243,159895.56968357044,157855.46972996468,162639.58836843795,allDistrict
allDistrict_who030718_v2,cases,2031,169301.90837286157,169373.64313750784,167208.63112335952,172282.26967096984,allDistrict
allDistrict_who030718_v2,cases,2032,178449.67599702178,178521.39938128687,176235.15129080872,181589.10048391347,allDistrict
allDistrict_who030718_v2,cases,2033,187129.56431357673,187201.8112265436,184798.47132949738,190420.70076864105,allDistrict
allDistrict_who030718_v2,cases,2034,195186.62945312983,195260.04093932008,192746.57906637347,198619.56844224004,allDistrict
allDistrict_who030718_v2,cases,2035,255132.5793003804,255175.1793794274,251889.33156815614,259569.7118603412,allDistrict
allDistrict_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,allDistrict
allDistrict_who030718_v2,cases_cf,2019,161521.97546576947,161559.34263481837,159558.73965084984,164314.2468569085,allDistrict
allDistrict_who030718_v2,cases_cf,2020,166186.77106887058,166223.45901513819,164161.05486831316,169059.6301409517,allDistrict
allDistrict_who030718_v2,cases_cf,2021,170988.67900838162,171024.619500972,168898.49534771807,173944.4996682187,allDistrict
allDistrict_who030718_v2,cases_cf,2022,175931.80715170014,175966.9283750369,173775.10576377533,178973.03389662216,allDistrict
allDistrict_who030718_v2,cases_cf,2023,181020.38905661512,181054.61598901558,178795.054771143,184149.5400952747,allDistrict
allDistrict_who030718_v2,cases_cf,2024,186258.78734482476,186292.0407928744,183962.63691573215,189478.4560907594,allDistrict
allDistrict_who030718_v2,cases_cf,2025,191650.5585026312,191683.69516557505,189281.59116574712,194964.35606014164,allDistrict
allDistrict_who030718_v2,cases_cf,2026,197200.88090370776,197234.20814107746,194756.46182598287,200611.95346905754,allDistrict
allDistrict_who030718_v2,cases_cf,2027,202914.83743755837,202948.3512476482,200392.56143515385,206426.10680523148,allDistrict
allDistrict_who030718_v2,cases_cf,2028,208797.34662781033,208831.0427465118,206194.7315891929,212411.82396756465,allDistrict
allDistrict_who030718_v2,cases_cf,2029,214853.47535499214,214887.35013172435,212167.9610245994,218574.26464928195,allDistrict
allDistrict_who030718_v2,cases_cf,2030,221088.44862062854,221122.4979158848,218316.99228313955,224918.74947510083,allDistrict
allDistrict_who030718_v2,cases_cf,2031,227507.6503182679,227541.8703122947,224646.3159242099,231450.75977355108,allDistrict
allDistrict_who030718_v2,cases_cf,2032,234115.0953447814,234151.01612877092,231162.49963396465,238175.9459841226,allDistrict
allDistrict_who030718_v2,cases_cf,2033,240917.62102464,240955.65523150522,237871.16835635767,245100.13369745336,allDistrict
allDistrict_who030718_v2,cases_cf,2034,247921.42526664643,247961.68417908857,244778.120887442,252229.3267196785,allDistrict
allDistrict_who030718_v2,cases_cf,2035,255132.57969603006,255175.1794000566,251889.33170520476,259569.71223755713,allDistrict
allDistrict_who030718_v2,casesAverted,2018,34335.324962574756,34317.46112664522,33895.72800728753,34903.00915171757,allDistrict
allDistrict_who030718_v2,casesAverted,2019,37171.29314824554,37151.64232374772,36694.208888548696,37785.919693913704,allDistrict
allDistrict_who030718_v2,casesAverted,2020,39946.15216594601,39924.70862229703,39432.224870957056,40606.71841872343,allDistrict
allDistrict_who030718_v2,casesAverted,2021,42577.463567867,42554.26346644231,42028.385764156235,43281.60503439785,allDistrict
allDistrict_who030718_v2,casesAverted,2022,44970.44830233281,44945.576784939025,44388.94504646178,45714.23305463748,allDistrict
allDistrict_who030718_v2,casesAverted,2023,46884.54045970396,46858.20865661839,46276.56591873214,47660.06017469485,allDistrict
allDistrict_who030718_v2,casesAverted,2024,48831.861625010846,48804.017722696706,48196.84411833108,49639.67432422268,allDistrict
allDistrict_who030718_v2,casesAverted,2025,50813.287239106765,50783.87830597566,50150.64067875339,51653.96531813564,allDistrict
allDistrict_who030718_v2,casesAverted,2026,52829.72611202842,52798.69823211459,52138.84954589217,53703.858336552534,allDistrict
allDistrict_who030718_v2,casesAverted,2027,54882.122087202384,54849.41950389647,54162.39980257723,55790.31240738015,allDistrict
allDistrict_who030718_v2,casesAverted,2028,56971.45306163248,56937.01850754297,56222.042130432004,57914.321947314784,allDistrict
allDistrict_who030718_v2,casesAverted,2029,59098.7307964532,59062.50600293974,58318.85940266883,60076.91621726169,allDistrict
allDistrict_who030718_v2,casesAverted,2030,61265.00364676695,61226.92823231438,60453.97661784943,62279.16110666286,allDistrict
allDistrict_who030718_v2,casesAverted,2031,58204.88024672571,58168.22717478685,57432.00413648175,59168.49010258125,allDistrict
allDistrict_who030718_v2,casesAverted,2032,55665.08194270363,55629.616747484026,54923.56805709223,56586.84550020912,allDistrict
allDistrict_who030718_v2,casesAverted,2033,53788.056711063284,53753.84400496164,53069.59566421736,54679.43292881235,allDistrict
allDistrict_who030718_v2,casesAverted,2034,52734.79581351658,52701.64323976849,52028.765187832185,53609.75827743845,allDistrict
allDistrict_who030718_v2,casesAverted,2035,9.804776106903113e-6,2.062919814990005e-5,-5.578042257773947e-4,5.955208469151041e-4,allDistrict
allDistrict_who030718_v2,dalysAverted,2018,31402.782366268017,31359.866397560043,31140.012358587923,31639.388341368685,allDistrict
allDistrict_who030718_v2,dalysAverted,2019,33986.49440173521,33940.12196898658,33702.218426776446,34243.3432173485,allDistrict
allDistrict_who030718_v2,dalysAverted,2020,36513.036974465125,36463.29434913404,36206.516110961355,36789.792361718595,allDistrict
allDistrict_who030718_v2,dalysAverted,2021,39662.02688472718,39629.88252202364,39366.9248207929,39992.77400169945,allDistrict
allDistrict_who030718_v2,dalysAverted,2022,41879.07606456074,41846.103592974796,41567.18611704159,42230.11814801421,allDistrict
allDistrict_who030718_v2,dalysAverted,2023,43648.29290206374,43614.99073227834,43322.622508038905,44015.960406328966,allDistrict
allDistrict_who030718_v2,dalysAverted,2024,45447.24128301321,45413.680184382974,45107.52141533975,45831.924681115066,allDistrict
allDistrict_who030718_v2,dalysAverted,2025,47277.45639185676,47242.94864101849,46922.87516875768,47678.8105405419,allDistrict
allDistrict_who030718_v2,dalysAverted,2026,53561.32099493356,53561.80980021492,53172.35829952911,54161.79653341106,allDistrict
allDistrict_who030718_v2,dalysAverted,2027,55630.99202095435,55631.523305855226,55225.06374736885,56255.74404727366,allDistrict
allDistrict_who030718_v2,dalysAverted,2028,57737.12032037046,57737.69945400177,57313.81335893347,58386.45650965958,allDistrict
allDistrict_who030718_v2,dalysAverted,2029,59880.56246860225,59881.32617758674,59439.582912856364,60555.109543657316,allDistrict
allDistrict_who030718_v2,dalysAverted,2030,62061.90849062197,62063.425897197536,61603.38307311646,62762.73984979531,allDistrict
allDistrict_who030718_v2,dalysAverted,2031,67216.00016513228,67223.89345149798,66665.5842254364,68056.08869399277,allDistrict
allDistrict_who030718_v2,dalysAverted,2032,64269.05640708652,64277.062092336775,63740.88617633911,65074.72270936487,allDistrict
allDistrict_who030718_v2,dalysAverted,2033,62087.97112310087,62096.17871723016,61575.789101933755,62868.77631712227,allDistrict
allDistrict_who030718_v2,dalysAverted,2034,60858.551157284724,60866.8601526562,60354.35217974869,61625.382634050264,allDistrict
allDistrict_who030718_v2,dalysAverted,2035,1.4968578185837755e-5,2.8343456584038565e-5,-6.393514852286904e-4,6.988147972843422e-4,allDistrict
allDistrict_who030718_v2,deathsAverted,2018,1428.6881544129878,1430.6991404583696,1417.6353604122237,1452.132417616985,allDistrict
allDistrict_who030718_v2,deathsAverted,2019,1546.3947282923732,1548.562520107447,1534.3599388556231,1571.8195406958976,allDistrict
allDistrict_who030718_v2,deathsAverted,2020,1661.5151373832468,1663.83878776205,1648.5223898774252,1688.887779953824,allDistrict
allDistrict_who030718_v2,deathsAverted,2021,1770.6202846962392,1773.0907458761012,1756.7107900647436,1799.8482163181345,allDistrict
allDistrict_who030718_v2,deathsAverted,2022,1869.7659234530229,1872.3680100627887,1855.0090240185127,1900.6910561987186,allDistrict
allDistrict_who030718_v2,deathsAverted,2023,1948.944713185433,1951.6467306511445,1933.4852826757894,1981.2116384381252,allDistrict
allDistrict_who030718_v2,deathsAverted,2024,2029.4660502282602,2032.2690582661219,2013.2870200707637,2063.080313509774,allDistrict
allDistrict_who030718_v2,deathsAverted,2025,2111.364766912382,2114.269910313902,2094.438907335415,2146.350404488163,allDistrict
allDistrict_who030718_v2,deathsAverted,2026,2194.677148614034,2197.6855388803187,2176.971864844421,2231.0587996598583,allDistrict
allDistrict_who030718_v2,deathsAverted,2027,2279.4407351234213,2282.5535662683383,2260.935673754893,2317.243713257337,allDistrict
allDistrict_who030718_v2,deathsAverted,2028,2365.6631969707323,2368.9129833189577,2346.3875444318583,2404.944801488535,allDistrict
allDistrict_who030718_v2,deathsAverted,2029,2453.432366594163,2456.8041497107856,2433.3526105927667,2494.2030605759787,allDistrict
allDistrict_who030718_v2,deathsAverted,2030,2542.7807248882527,2546.2688356299336,2521.869708251961,2585.060984499641,allDistrict
allDistrict_who030718_v2,deathsAverted,2031,2415.230426493591,2418.5377838198106,2395.2774111783606,2455.4127130048014,allDistrict
allDistrict_who030718_v2,deathsAverted,2032,2309.2547496812285,2312.4330627041345,2290.104805328013,2347.720032938969,allDistrict
allDistrict_who030718_v2,deathsAverted,2033,2230.782964874849,2233.885819965074,2212.225490952781,2268.0047106063103,allDistrict
allDistrict_who030718_v2,deathsAverted,2034,2186.4988985310397,2189.5731703938122,2168.251518590344,2223.0460277975126,allDistrict
allDistrict_who030718_v2,deathsAverted,2035,5.512208184607273e-7,1.156924743477966e-6,-2.5120787125974538e-5,2.8831953582938932e-5,allDistrict
hrDistrict2_who030718_v2,cases,2018,136585.08112374585,137056.36162257128,135661.64188408907,139836.5140986812,hrDistrict2
hrDistrict2_who030718_v2,cases,2019,124644.2589250228,124723.34561297527,123690.72210829903,126002.22961810723,hrDistrict2
hrDistrict2_who030718_v2,cases,2020,114476.57882076546,114579.44861333139,113123.69117426783,116231.6578375283,hrDistrict2
hrDistrict2_who030718_v2,cases,2021,112380.06671328242,112540.5957527109,111381.05503980363,113884.57104294944,hrDistrict2
hrDistrict2_who030718_v2,cases,2022,113277.88565610618,113506.40214543669,112458.90989944394,114842.63259270824,hrDistrict2
hrDistrict2_who030718_v2,cases,2023,116846.68708542961,117189.01729618231,115933.2741994178,119162.07475484726,hrDistrict2
hrDistrict2_who030718_v2,cases,2024,117514.69926272146,117725.62955833359,116612.09611511606,119155.5385765876,hrDistrict2
hrDistrict2_who030718_v2,cases,2025,118205.97722429043,118288.23000372051,117438.20806546022,119311.96632955916,hrDistrict2
hrDistrict2_who030718_v2,cases,2026,121635.14228199628,121859.09551126101,120723.78946411292,123450.53908468335,hrDistrict2
