scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
allDistrict_who030718_v2,cases,2018,155965.13727410632,156003.65234507874,154075.57894626324,158662.17655265218,allDistrict
allDistrict_who030718_v2,cases,2019,315469.016797108,315545.9589439927,311642.09304441523,320924.9591366991,allDistrict
allDistrict_who030718_v2,cases,2020,478826.4081728376,478941.53920907044,473010.0945082098,487108.4248160263,allDistrict
allDistrict_who030718_v2,cases,2021,646378.1737116397,646531.0879927753,638515.8768968161,657559.1772276564,allDistrict
allDistrict_who030718_v2,cases,2022,818496.0679813665,818686.1733536213,808526.2125659031,832655.225843746,allDistrict
allDistrict_who030718_v2,cases,2023,995656.2515604516,995882.7116789843,983510.9256162964,1012880.7160868797,allDistrict
allDistrict_who030718_v2,cases,2024,1178048.2668468547,1178310.1457389465,1163656.8668429472,1198428.440911819,allDistrict
allDistrict_who030718_v2,cases,2025,1365826.464972721,1366122.7436728533,1349116.1341193344,1389455.4232554128,allDistrict
allDistrict_who030718_v2,cases,2026,1559149.8278741478,1559479.401247051,1540045.3853199552,1586123.3981445776,allDistrict
allDistrict_who030718_v2,cases,2027,1758182.113200327,1758543.7845048113,1736605.9781607583,1788598.9583003551,allDistrict
allDistrict_who030718_v2,cases,2028,1963091.9982336788,1963484.4762922633,1938964.1155343466,1997053.7014160114,allDistrict
allDistrict_who030718_v2,cases,2029,2174053.2323900685,2174475.1256198934,2147290.9935709876,2211664.3847275106,allDistrict
allDistrict_who030718_v2,cases,2030,2391238.9864853155,2391694.6046070727,2361757.9468490398,2432613.085087636,allDistrict
allDistrict_who030718_v2,cases,2031,2615979.7950626714,2616471.4001450986,2583675.681368514,2661251.271847331,allDistrict
allDistrict_who030718_v2,cases,2032,2848312.9999528313,2848840.131968869,2813081.8667209977,2897614.309646435,allDistrict
allDistrict_who030718_v2,cases,2033,3088254.1130175814,3088816.422522729,3049991.4479261762,3141718.247053522,allDistrict
allDistrict_who030718_v2,cases,2034,3335796.4164555846,3336393.6838466995,3294397.4272897583,3393556.5418158886,allDistrict
allDistrict_who030718_v2,cases,2035,3590936.7273175577,3591568.863226127,3546296.27861651,3653126.2536762296,allDistrict
allDistrict_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,allDistrict
allDistrict_who030718_v2,cases_cf,2019,318512.28202542337,318587.63077762676,314646.36528378853,324018.54225616495,allDistrict
allDistrict_who030718_v2,cases_cf,2020,484699.053094294,484811.089792765,478807.4201521016,493078.1723971166,allDistrict
allDistrict_who030718_v2,cases_cf,2021,655687.7321026756,655835.709293737,647705.9154998197,667022.6720653353,allDistrict
allDistrict_who030718_v2,cases_cf,2022,831619.5392543757,831802.6376687739,821481.0212635951,845995.7059619576,allDistrict
allDistrict_who030718_v2,cases_cf,2023,1012639.9283109909,1012857.2536577894,1000276.076034738,1030145.2460572321,allDistrict
