cntry_code,year,district,pop,hr_pop,cases,incidence,index,hr_prop,hr_district,hr_level,cntry_rank,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2019,Democratic Republic of the Congo_Kivu_Nord-Kivu,6481918.927504891,757177.3720583272,3023.6892471985866,4.664805717282408e-4,32,0.11681376773248078,TRUE,1,2,FALSE,1,8823148.953336982,8823148.953336982,8823148.953336982,4411574.476668491,TRUE
COD,2019,Democratic Republic of the Congo_Orientale_Ituri,5112347.515165076,207466.23940109357,1160.268388732706,2.2695413120702953e-4,36,0.04058140390215523,TRUE,1,2,FALSE,2,6958896.606392278,15782045.55972926,6958896.606392278,3479448.303196139,TRUE
GHA,2019,Ghana_Volta_North Tongu,180571.70543646204,26260.890622063926,1645.2444387415153,0.009111308079883142,122,0.1454319244456844,TRUE,1,3,FALSE,3,245793.11645868962,16027838.67618795,245793.11645868962,122896.55822934481,TRUE
GHA,2019,Ghana_Greater Accra_Dangbe East,162332.3573779256,37553.991064735426,984.1945489709682,0.006062836546380381,71,0.2313401448197174,TRUE,1,3,FALSE,4,220965.8258782177,16248804.502066167,220965.8258782177,110482.91293910885,TRUE
GHA,2019,Ghana_Central_Komenda-Edina-Eguafo-Abirem,142860.6048202939,97198.84810077332,744.3255994696468,0.0052101529347852275,49,0.6803754486622883,TRUE,1,3,FALSE,5,194460.99372589128,16443265.49579206,194460.99372589128,97230.49686294564,TRUE
GHA,2019,Ghana_Brong Ahafo_Atebubu-Amantin,111944.39119403153,15235.813335278666,221.9796113135151,0.001982945361941012,25,0.13610162307167906,TRUE,1,3,FALSE,6,152378.03018554026,16595643.525977599,152378.03018554026,76189.01509277013,TRUE
GHA,2019,Ghana_Greater Accra_Ga West,435753.9249925669,371844.0691319533,750.5130135808877,0.0017223321937804461,74,0.8533349851944447,TRUE,1,3,FALSE,7,593145.6147802534,17188789.14075785,593145.6147802534,296572.8073901267,TRUE
GHA,2019,Ghana_Central_Awutu Efutu Senya,393810.915209368,129189.82572452565,479.7531370334291,0.0012182321985117405,46,0.32805039356474514,TRUE,1,3,FALSE,8,536053.0428108464,17724842.183568697,536053.0428108464,268026.5214054232,TRUE
GHA,2019,Ghana_Greater Accra_Accra,2433439.259432743,1890459.4166795395,2785.4642716256717,0.0011446615159299226,70,0.7768673121186608,TRUE,1,3,FALSE,9,3312382.8444947684,21037225.02806347,3312382.8444947684,1656191.4222473842,TRUE
GHA,2019,Ghana_Eastern_Akwapim South,209958.53965430087,74950.8914014314,190.90482938753183,9.092501295820536e-4,55,0.35697948521093215,TRUE,1,3,FALSE,10,285794.29797158757,21323019.326035056,285794.29797158757,142897.14898579378,TRUE
