cntry_code,year,district,pop,hr_pop,cases,incidence,index,hr_prop,hr_district,hr_level,cntry_rank,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2022,Democratic Republic of the Congo_Katanga_Haut-Lomami,3917061.8202755237,129806.13764646606,2094.5439641608154,5.347232339604705e-4,23,0.033138649222885015,TRUE,1,2,FALSE,1,5331880.926968624,5331880.926968624,5331880.926968624,2665940.463484312,TRUE
COD,2022,Democratic Republic of the Congo_Orientale_Ituri,5620713.260815212,228105.95942653858,1275.6636975312213,2.2695761878203382e-4,36,0.04058309841506748,TRUE,1,2,FALSE,2,7650880.993548436,12982761.92051706,7650880.993548436,3825440.496774218,TRUE
COD,2022,Democratic Republic of the Congo_Bandundu_Mai-Ndombe,2038910.2177408638,162952.30413272348,1052.018649991794,5.159710520051457e-4,10,0.07992127496093307,TRUE,1,2,FALSE,3,2775352.2922467636,15758114.212763824,2775352.2922467636,1387676.1461233818,TRUE
GHA,2022,Ghana_Greater Accra_Accra,2617475.6361636687,2033431.3181924555,2996.123687915786,0.001144661538209038,70,0.7768673335858728,TRUE,1,3,FALSE,4,3562892.0506249424,19321006.263388768,3562892.0506249424,1781446.0253124712,TRUE
GHA,2022,Ghana_Volta_North Tongu,194226.1188977396,28246.808673753218,1769.6623615827195,0.009111351097503266,122,0.14543259595598063,TRUE,1,3,FALSE,5,264379.42171593173,19585385.685104698,264379.42171593173,132189.71085796587,TRUE
GHA,2022,Ghana_Greater Accra_Dangbe East,174607.4557186711,40393.43658663194,1058.609282063504,0.0060627954156158344,71,0.23133855550655388,TRUE,1,3,FALSE,6,237674.61571168565,19823060.300816383,237674.61571168565,118837.30785584282,TRUE
GHA,2022,Ghana_Greater Accra_Ga West,468708.7729672817,399965.5425173175,807.2721694259036,0.0017223321089453033,74,0.8533348756952693,TRUE,1,3,FALSE,7,638003.5551012394,20461063.85591762,638003.5551012394,319001.7775506197,TRUE
GHA,2022,Ghana_Central_Komenda-Edina-Eguafo-Abirem,153664.47853013856,104549.55528035644,800.615992505644,0.005210156570756315,49,0.6803755577112827,TRUE,1,3,FALSE,8,209167.16146435362,20670231.017381977,209167.16146435362,104583.58073217681,TRUE
GHA,2022,Ghana_Central_Awutu Efutu Senya,423593.3865982657,138959.99023009973,516.0351463183667,0.0012182323016477414,46,0.3280504243610603,TRUE,1,3,FALSE,9,576592.7632550038,21246823.78063698,576592.7632550038,288296.3816275019,TRUE
GHA,2022,Ghana_Brong Ahafo_Atebubu-Amantin,120408.85502617864,16387.70967781705,238.7625328340678,0.0019829316770943245,25,0.136100535747592,TRUE,1,3,FALSE,10,163899.80730685883,21410723.58794384,163899.80730685883,81949.90365342941,TRUE
