cntry_code,year,district,pop,hr_pop,cases,incidence,index,hr_prop,hr_district,hr_level,cntry_rank,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
SOM,2024,Somalia_Banaadir_Mogadisho,1523544.2971437147,935278.8150825648,6131.857448092276,0.004024731975032205,10,0.6138835719026952,TRUE,1,1,FALSE,1,2073839.3091689828,2073839.3091689828,2073839.3091689828,1036919.6545844914,TRUE
SOM,2024,Somalia_Bari_Bosaaso,364514.42585304595,265455.13402775244,1486.531413364377,0.004078114082551213,12,0.7282431508890974,TRUE,1,1,FALSE,2,496174.83817859844,2570014.147347581,496174.83817859844,248087.41908929922,TRUE
SOM,2024,Somalia_Jubbada Hoose_Kismaayo,276319.4043772698,50929.476572377396,1146.600626750704,0.004149547981745085,41,0.18431378964193687,TRUE,1,1,FALSE,3,376124.3068272188,2946138.4541748,376124.3068272188,188062.1534136094,TRUE
SOM,2024,Somalia_Shabeellaha Hoose_Afgooye,670885.6297113625,108296.50187636471,889.5251363190118,0.0013258968398260598,57,0.16142319507269443,TRUE,1,1,FALSE,4,913205.4732247598,3859343.92739956,913205.4732247598,456602.7366123799,TRUE
SOM,2024,Somalia_Bay_Baydhabo,595093.4989836816,239578.2354963052,879.4550041735205,0.0014778434072552967,17,0.4025892332977323,TRUE,1,1,FALSE,5,810037.6819610493,4669381.609360609,810037.6819610493,405018.84098052466,TRUE
SOM,2024,Somalia_Jubbada Dhexe_Saakow,118054.64077030473,66509.81658929246,874.7781511718472,0.007409942933746045,37,0.5633816354470855,TRUE,1,1,FALSE,6,160695.26505942276,4830076.874420032,160695.26505942276,80347.63252971138,TRUE
SOM,2024,Somalia_Hiiraan_Jalalaqsi,88381.69805709222,52251.302138891486,841.9164074120056,0.009525913463080897,34,0.5912004780122978,TRUE,1,1,FALSE,7,120304.63438806873,4950381.508808101,120304.63438806873,60152.31719403437,TRUE
SOM,2024,Somalia_Nugaal_Garoowe,104971.6783375517,88038.89486959572,836.8490916391847,0.007972141675663933,49,0.8386918858865327,TRUE,1,1,FALSE,8,142886.8154959343,5093268.324304035,142886.8154959343,71443.40774796715,TRUE
SOM,2024,Somalia_Jubbada Dhexe_Jilib,195571.90495278512,111366.82568662932,787.1484989096925,0.004024854690144403,36,0.5694418414215245,TRUE,1,1,FALSE,9,266211.29757797084,5359479.621882006,266211.29757797084,133105.64878898542,TRUE
SOM,2024,Somalia_Jubbada Hoose_Jamaame,223323.14912862255,129908.63090693633,784.9995913289702,0.00351508383430887,40,0.5817069632674564,TRUE,1,1,FALSE,10,303986.12378951855,5663465.745671525,303986.12378951855,151993.06189475927,TRUE
SOM,2024,Somalia_Jubbada Dhexe_Bu'aale,105648.64350474165,35162.10371581362,650.7584232089424,0.006159647692776439,35,0.3328211565180721,TRUE,1,1,FALSE,11,143808.29639891078,5807274.042070435,143808.29639891078,71904.14819945539,TRUE
