cntry_code,year,district,pop,hr_pop,cases,incidence,index,hr_prop,hr_district,hr_level,cntry_rank,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2028,Democratic Republic of the Congo_Katanga_Tanganika,3260635.7562518967,110745.31938628924,3091.8725805676295,9.482422483527383e-4,28,0.0339643332359181,TRUE,1,2,FALSE,1,4438357.727356095,4438357.727356095,4438357.727356095,2219178.8636780474,TRUE
COD,2028,Democratic Republic of the Congo_Katanga_Haut-Lomami,4733721.585639908,156886.59158020085,2531.3907294349665,5.347569948165364e-4,23,0.033142336054601915,TRUE,1,2,FALSE,2,6443513.27451803,10881871.001874125,6443513.27451803,3221756.637259015,TRUE
COD,2028,Democratic Republic of the Congo_Orientale_Ituri,6794035.721213693,275748.50322975026,1542.01360998579,2.2696577899509828e-4,36,0.04058684919314647,TRUE,1,2,FALSE,3,9248000.450637454,20129871.45251158,9248000.450637454,4624000.225318727,TRUE
COD,2028,Democratic Republic of the Congo_Bandundu_Mai-Ndombe,2463539.202803971,196932.21117922114,1271.2620247145132,5.160307671449183e-4,10,0.0799387364954758,TRUE,1,2,FALSE,4,3353354.705886682,23483226.15839826,3353354.705886682,1676677.352943341,TRUE
GHA,2028,Ghana_Greater Accra_Accra,3028355.7514565284,2352630.831645145,3466.442533201278,0.001144661597810642,70,0.7768673909971164,TRUE,1,3,FALSE,5,4122179.585649491,27605405.744047754,4122179.585649491,2061089.7928247454,TRUE
GHA,2028,Ghana_Volta_North Tongu,224709.093861795,32680.42967446834,2047.4292544479792,0.009111465936964835,122,0.14543438858139004,TRUE,1,3,FALSE,6,305872.66340203735,27911278.40744979,305872.66340203735,152936.33170101867,TRUE
GHA,2028,Ghana_Greater Accra_Dangbe East,202011.06148478508,46732.08995083612,1224.7295512020455,0.00606268558860223,71,0.23133431212803093,TRUE,1,3,FALSE,7,274976.2386164355,28186254.646066226,274976.2386164355,137488.11930821775,TRUE
GHA,2028,Ghana_Greater Accra_Ga West,542283.4592254044,462749.2297485561,933.992091226866,0.0017223318825932412,74,0.85333458337369406,TRUE,1,3,FALSE,8,738152.9743258232,28924407.620392047,738152.9743258232,369076.4871629116,TRUE
GHA,2028,Ghana_Central_Komenda-Edina-Eguafo-Abirem,177784.8290152198,120960.50404064114,926.288521660767,0.005210166282419234,49,0.6803758493379993,TRUE,1,3,FALSE,9,241999.63708102817,29166407.257473078,241999.63708102817,120999.81854051408,TRUE
GHA,2028,Ghana_Central_Awutu Efutu Senya,490085.10525987856,160772.6670182467,597.0376406765779,0.0012182325768908756,46,0.3280505065196654,TRUE,1,3,FALSE,10,667100.8897027709,29833508.14717585,667100.8897027709,333550.44485138543,TRUE
GHA,2028,Ghana_Brong Ahafo_Atebubu-Amantin,139304.94106226275,18959.072688482705,276.2257877693488,0.0019828857875607503,25,0.1360976326030596,TRUE,1,3,FALSE,11,189621.0456617511,30023129.1928376,189621.0456617511,94810.52283087555,TRUE
GHA,2028,Ghana_Eastern_Akwapim South,261286.70183135656,93273.52030836589,237.57394032303836,9.092461983632705e-4,55,0.35697767875139635,TRUE,1,3,FALSE,12,355661.8827800769,30378791.075617675,355661.8827800769,177830.94139003844,TRUE
GHA,2028,Ghana_Volta_Ketu,400706.07817531185,128608.56678782743,168.83397026934466,4.2134117615126e-4,117,0.32095486889909425,TRUE,1,3,FALSE,13,545438.6970571382,30924229.772674814,545438.6970571382,272719.3485285691,TRUE
GHA,2028,Ghana_Volta_Hohoe,395756.55281338625,68339.54024937405,166.15597783679596,4.198439082198712e-4,113,0.17268075478108041,TRUE,1,3,FALSE,14,538701.432983797,31462931.20565861,538701.432983797,269350.7164918985,TRUE
GHA,2028,Ghana_Volta_Nkwanta,307045.57986084686,53444.95845042205,145.75169295960512,4.7469073818180295e-4,121,0.17406196980475444,TRUE,1,3,FALSE,15,417948.59159381763,31880879.797252428,417948.59159381763,208974.29579690882,TRUE
GHA,2028,Ghana_Brong Ahafo_Pru,224430.7732875296,38519.53668631172,141.73911251465017,6.315493657060168e-4,33,0.17163215240969829,TRUE,1,3,FALSE,16,305493.81511482695,32186373.612367254,305493.81511482695,152746.90755741348,TRUE
GHA,2028,Ghana_Western_Jomoro,205815.31246026032,56604.67710161947,88.93589817186259,4.3211507010215624e-4,129,0.2750265586412524,TRUE,1,3,FALSE,17,280154.5621017951,32466528.17446905,280154.5621017951,140077.28105089755,TRUE
GHA,2028,Ghana_Eastern_Akwapim North,211550.0980416343,32626.56411069674,79.41716641920125,3.754059542131315e-4,54,0.15422618288872472,TRUE,1,3,FALSE,18,287960.7176501474,32754488.892119195,287960.7176501474,143980.3588250737,TRUE
GHA,2028,Ghana_Eastern_Birim North,282001.6524331303,61508.19127631704,77.9287033178667,2.7634130029201005e-4,58,0.21811287538785676,TRUE,1,3,FALSE,19,383858.9486126824,33138347.840731878,383858.9486126824,191929.4743063412,TRUE
GHA,2028,Ghana_Ashanti_Ejura Sekyedumase,131910.3818339778,28719.11415044317,74.04010684295278,5.612909750813969e-4,15,0.21771686012242011,TRUE,1,3,FALSE,20,179555.61623489077,33317903.45696677,179555.61623489077,89777.80811744538,TRUE
GHA,2028,Ghana_Upper East_Bawku Municipal,316083.3969718616,41246.41689403293,63.570013902005705,2.0111785215869734e-4,94,0.1304921969618821,TRUE,1,3,FALSE,21,430250.81374058494,33748154.270707354,430250.81374058494,215125.40687029247,TRUE
GHA,2028,Ghana_Upper East_Garu Tempane,202037.60262927203,31838.92261634664,52.19376255478542,2.5833687331243047e-4,99,0.1575890933271928,TRUE,1,3,FALSE,22,275012.3662622483,34023166.6369696,275012.3662622483,137506.18313112415,TRUE
SLE,2028,Sierra Leone_Western_Western Rural,489865.3220327885,240062.80813476723,4139.3106535586685,0.00844989524137332,13,0.4900587923606867,TRUE,1,4,FALSE,23,666801.7220995118,34689968.35906912,666801.7220995118,333400.8610497559,TRUE
SLE,2028,Sierra Leone_Western_Western Urban,1012324.8688874225,154303.75742309686,3535.7871596776276,0.003492739602024764,14,0.15242513758718745,TRUE,1,4,FALSE,24,1377970.5064591493,36067938.86552826,1377970.5064591493,688985.2532295746,TRUE
SLE,2028,Sierra Leone_Northern_Bombali,752855.0203833396,236133.44823137837,813.3531334140935,0.0010803582514465394,4,0.3136506257355416,TRUE,1,4,FALSE,25,1024781.7134711832,37092720.578999445,1024781.7134711832,512390.8567355916,TRUE
CMR,2028,Cameroon_Centre_Mfoundi,2547918.7382496754,1086022.4832106081,593.0806718566201,2.3277063862093354e-4,12,0.4262390581407101,TRUE,2,5,FALSE,26,3468211.620664141,40560932.19966359,3468211.620664141,1734105.8103320706,TRUE
KEN,2028,Kenya_Bomet_Konoin,282804.83912393864,127097.52056582639,63.15264340305486,2.2330821353229511e-4,11,0.4494177714905584,TRUE,2,6,FALSE,27,384952.2414923988,40945884.441155985,384952.2414923988,192476.1207461994,TRUE
