cntry_code,year,district,pop,hr_pop,cases,incidence,index,hr_prop,hr_district,hr_level,cntry_rank,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
SLE,2029,Sierra Leone_Eastern_Kenema,944512.2509404611,314617.55027724116,582.653775206189,6.168832374868979e-4,2,0.33310055000766065,TRUE,1,4,FALSE,1,1285664.379870169,1285664.379870169,1285664.379870169,642832.1899350845,TRUE
CMR,2029,Cameroon_Extrême-Nord_Mayo Danay,1067280.269975446,163323.76508560596,1248.1035779101583,0.0011694243892833064,22,0.15302799993610247,TRUE,1,5,FALSE,2,1452775.4669983047,2738439.846868474,1452775.4669983047,726387.7334991524,TRUE
CMR,2029,Cameroon_Sud-Ouest_Fako,830861.6751098781,426954.280728918,1137.2220238576544,0.0013687260562442738,49,0.5138692679168948,TRUE,1,5,FALSE,3,1130963.9014469148,3869403.7483153883,1130963.9014469148,565481.9507234574,TRUE
CMR,2029,Cameroon_Extrême-Nord_Mayo Tsanaga,1220933.3748377932,149809.58147993864,961.6526502589984,7.876372864217579e-4,25,0.12270086522930997,TRUE,1,5,FALSE,4,1661927.1466946525,5531330.895010041,1661927.1466946525,830963.5733473263,TRUE
CMR,2029,Cameroon_Littoral_Moungo,1067814.4723249497,150570.23302866958,732.6399565713498,6.861116566215615e-4,26,0.14100785944662597,TRUE,1,5,FALSE,5,1453502.6200148126,6984833.515024854,1453502.6200148126,726751.3100074063,TRUE
CMR,2029,Cameroon_Ouest_Noun,913560.125402843,97533.8370437066,445.23835083079064,4.8736622631647655e-4,48,0.10676236224813132,TRUE,1,5,FALSE,6,1243532.5332526562,8228366.04827751,1243532.5332526562,621766.2666263281,TRUE
KEN,2029,Kenya_Garissa_Daadab,263635.1119027506,101159.2773052174,1545.2907519910143,0.005861475509988363,40,0.3837094254066314,TRUE,1,6,FALSE,7,358858.5244066025,8587224.572684113,358858.5244066025,179429.26220330124,TRUE
KEN,2029,Kenya_Migori_Nyatike,501677.4260733843,95931.26224350985,1399.7129063829102,0.0027900655553478367,172,0.19122100628358196,TRUE,1,6,FALSE,8,682880.2868838153,9270104.859567927,682880.2868838153,341440.14344190765,TRUE
KEN,2029,Kenya_Homa Bay_Mbita,328288.2675033177,115480.56426468313,762.3956436186163,0.0023223359440066238,50,0.3517657366890703,TRUE,1,6,FALSE,9,446864.00990357395,9716968.869471502,446864.00990357395,223432.00495178698,TRUE
KEN,2029,Kenya_Garissa_Garissa Township,165091.63826339683,140913.8000426034,425.5007671851102,0.0025773611047837652,42,0.8535489836122487,TRUE,1,6,FALSE,10,224721.74237900917,9941690.611850511,224721.74237900917,112360.87118950459,TRUE
KEN,2029,Kenya_Garissa_Fafi,184819.46399715103,41925.72737972852,258.53170768189455,0.00139883377048361,41,0.22684692657898198,TRUE,1,6,FALSE,11,251575.1397943622,10193265.751644872,251575.1397943622,125787.5698971811,TRUE
KEN,2029,Kenya_Homa Bay_Suba,230792.26969495177,23445.693178025933,142.93316741504952,6.193152292491015e-4,53,0.10158786171224508,TRUE,1,6,FALSE,12,314153.0456600645,10507418.797304938,314153.0456600645,157076.52283003225,TRUE
KEN,2029,Kenya_Tana River_Garsen,150460.26289753913,33505.29024563204,108.31441232620888,7.198871664870687e-4,260,0.22268530973157058,TRUE,1,6,FALSE,13,204805.60246905804,10712224.399773996,204805.60246905804,102402.80123452902,TRUE
KEN,2029,Kenya_Embu_Mbeere South,221238.65552819084,49290.019472538865,86.28261228324442,3.899979055524954e-4,37,0.22279117252300512,TRUE,1,6,FALSE,14,301148.72367165465,11013373.12344565,301148.72367165465,150574.36183582732,TRUE
KEN,2029,Kenya_Marsabit_Saku,81981.10217753465,69654.05040368425,41.86551417145386,5.10672741149439e-4,158,0.8496354471161478,TRUE,1,6,FALSE,15,111592.1818771593,11124965.30532281,111592.1818771593,55796.09093857965,TRUE
KEN,2029,Kenya_Tharaka-Nithi_Igembe South,43294.80908730492,30470.261391026273,3.0051266577950613,6.941078436759377e-5,262,0.7037855584391729,TRUE,1,6,FALSE,16,58932.63302980284,11183897.938352613,58932.63302980284,29466.31651490142,TRUE
KEN,2029,Kenya_Migori_Suna East,167122.20318695394,220154.02537803003,0.40984708484794063,2.4523796182213958e-6,174,1.3173236181655121,TRUE,1,6,FALSE,17,227485.73510714134,11411383.673459753,227485.73510714134,113742.86755357067,TRUE
KEN,2029,Kenya_West Pokot_?3,11879.057926358437,8362.24016630165,0.10074307057730797,8.48072896031336e-6,295,0.7039480923606475,TRUE,1,6,FALSE,18,16169.70200982196,11427553.375469575,16169.70200982196,8084.85100491098,TRUE
KEN,2029,Kenya_Migori_Rongo,155565.64543391098,18107.972945555615,0.05691012537301752,3.6582707714342155e-7,173,0.11640084734034953,TRUE,1,6,FALSE,19,211755.01838832095,11639308.393857896,211755.01838832095,105877.50919416048,TRUE
KEN,2029,Kenya_Mandera_Mandera South,76703.07168811865,66959.7494274785,0.044627506304620576,5.818216314214884e-7,153,0.8729735061946756,TRUE,1,6,FALSE,20,104407.75860540799,11743716.152463304,104407.75860540799,52203.879302703994,TRUE
TZA,2029,Tanzania_Dar es Salaam_Ilala,1515854.7563167994,270523.5897468071,1079.516179185016,7.12150141487175e-4,10,0.17846273768610996,TRUE,1,7,FALSE,21,2063372.3525690248,13807088.505032329,2063372.3525690248,1031686.1762845124,TRUE
TZA,2029,Tanzania_Dar es Salaam_Temeke,1388725.4467805035,226818.42049733418,635.3801250158751,4.575275310817436e-4,12,0.16332848297924524,TRUE,1,7,FALSE,22,1890324.7031123235,15697413.208144654,1890324.7031123235,945162.3515561618,TRUE
TZA,2029,Tanzania_Mara_Musoma Rural,281200.37489067303,52036.25967742368,619.0338765442937,0.0022013977640853635,76,0.18505046338453385,TRUE,1,7,FALSE,23,382768.25445418793,16080181.462598842,382768.25445418793,191384.12722709397,TRUE
TZA,2029,Tanzania_Morogoro_Gairo,181847.95389632747,18561.0682698231,376.02259684003315,0.0020677856900958354,92,0.10206916202315297,TRUE,1,7,FALSE,24,247530.33816553286,16327711.800764374,247530.33816553286,123765.16908276643,TRUE
TZA,2029,Tanzania_Arusha_Lake Eyasi,6387.461514457216,3012.770213528898,207.49257579885588,0.03248435631732927,4,0.47166941150406483,TRUE,1,7,FALSE,25,8694.574092344805,16336406.374856718,8694.574092344805,4347.287046172402,TRUE
TZA,2029,Tanzania_Tanga_Korogwe,503783.175082003,54269.817566756756,173.6849099733154,3.4476123571424143e-4,172,0.10772455344091834,TRUE,1,7,FALSE,26,685746.6197351174,17022152.994591836,685746.6197351174,342873.3098675587,TRUE
TZA,2029,Tanzania_Mwanza_Lake Victoria,557614.6729480262,68202.65640399419,157.85064126723006,2.8308193619206096e-4,108,0.1223114450045169,TRUE,1,7,FALSE,27,759021.7299864569,17781174.72457829,759021.7299864569,379510.86499322846,TRUE
TZA,2029,Tanzania_Mwanza_Ukerewe,566373.9739581221,160321.9036126974,142.79327343489916,2.5211835289143663e-4,113,0.28306721527524087,TRUE,1,7,FALSE,28,770944.8376963122,18552119.562274605,770944.8376963122,385472.4188481561,TRUE
TZA,2029,Tanzania_Tanga_Handeni Township Authority,68200.07847569704,14452.59560587609,131.75295049392764,0.0019318592212599513,168,0.21191464773792368,TRUE,1,7,FALSE,29,92833.53552402054,18644953.097798627,92833.53552402054,46416.76776201027,TRUE
TZA,2029,Tanzania_Tanga_Korogwe Township Authority,110383.10337644955,81866.88102474765,104.1587627541528,9.436114728440881e-4,171,0.7416613459901519,TRUE,1,7,FALSE,30,150252.81462397217,18795205.912422597,150252.81462397217,75126.40731198608,TRUE
TZA,2029,Tanzania_Pwani_Kisarawe,229023.15002460865,48916.89065197829,91.89920457812624,4.0126600550316254e-4,127,0.21358928408207706,TRUE,1,7,FALSE,31,311744.9306338983,19106950.843056496,311744.9306338983,155872.46531694915,TRUE
TZA,2029,Tanzania_Simiyu_Lake Victoria,51656.58186001581,16979.498839014803,69.96039613746032,0.0013543365359915999,152,0.32869962021543647,TRUE,1,7,FALSE,32,70314.62770032012,19177265.470756818,70314.62770032012,35157.31385016006,TRUE
TZA,2029,Tanzania_Katavi_Lake Tanganyika,7639.785935668712,5253.744055806876,16.448414380219617,0.0021529941439098563,40,0.687682102619936,TRUE,1,7,FALSE,33,10399.23054205203,19187664.701298866,10399.23054205203,5199.615271026015,TRUE
TZA,2029,Tanzania_Rukwa_Lake Rukwa,1821.830576697834,1747.2371741893824,13.703528632575653,0.007521845778554247,132,0.9590557961522107,TRUE,1,7,FALSE,34,2479.8647940103656,19190144.56609288,2479.8647940103656,1239.9323970051828,TRUE
