scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
allDistrict_who030718_v2,casesAverted,2031,5867.280064459387,5863.667530146953,5789.775567781832,5964.397243641173,allDistrict
allDistrict_who030718_v2,casesAverted,2032,3852.6082659119247,3850.2246185793665,3801.6599931201326,3916.380472513367,allDistrict
allDistrict_who030718_v2,casesAverted,2033,2145.442647229399,2144.1084580724323,2117.037201511503,2180.9576610963495,allDistrict
allDistrict_who030718_v2,casesAverted,2034,836.6275797150613,836.1040875662158,825.5348816212568,850.47759092715,allDistrict
allDistrict_who030718_v2,casesAverted,2035,0,0,0,0,allDistrict
allDistrict_who030718_v2,dalysAverted,2018,937.610596959187,936.3292313019093,929.7649495578629,944.675076595119,allDistrict
allDistrict_who030718_v2,dalysAverted,2019,1845.405339083286,1842.8857790961688,1829.978696051674,1859.3349349854075,allDistrict
allDistrict_who030718_v2,dalysAverted,2020,2706.0718449995084,2702.3810964634267,2683.4152905668448,2726.538682351966,allDistrict
allDistrict_who030718_v2,dalysAverted,2021,3549.1477776995353,3546.1922920119787,3522.7447375608467,3578.5286664495875,allDistrict
allDistrict_who030718_v2,dalysAverted,2022,4208.560550941067,4205.138460599669,4177.2480417532925,4243.625389202626,allDistrict
allDistrict_who030718_v2,dalysAverted,2023,4622.611581648078,4618.965309191925,4588.189293653076,4661.3481980616,allDistrict
allDistrict_who030718_v2,dalysAverted,2024,5037.16521488084,5033.315307536827,4999.5858199947115,5079.583980660952,allDistrict
allDistrict_who030718_v2,dalysAverted,2025,5452.247084200109,5448.214224321265,5411.4952894230455,5498.386063480353,allDistrict
allDistrict_who030718_v2,dalysAverted,2026,6395.389939279274,6395.460679463093,6349.193453443836,6466.8358525664735,allDistrict
allDistrict_who030718_v2,dalysAverted,2027,6849.813373641105,6849.875940000645,6800.079308209233,6926.596132628584,allDistrict
allDistrict_who030718_v2,dalysAverted,2028,7304.97069837187,7305.040535328649,7251.67628175027,7387.004024423066,allDistrict
allDistrict_who030718_v2,dalysAverted,2029,7760.895208547118,7760.973136925159,7704.002771804928,7848.1743371369075,allDistrict
allDistrict_who030718_v2,dalysAverted,2030,8217.587546621575,8217.690434579676,8157.075188269114,8310.152913291906,allDistrict
allDistrict_who030718_v2,dalysAverted,2031,6778.017999802407,6778.636167096822,6722.724120335607,6862.231197691188,allDistrict
allDistrict_who030718_v2,dalysAverted,2032,4450.281359208872,4450.723660576834,4413.9587832006555,4505.655496999921,allDistrict
allDistrict_who030718_v2,dalysAverted,2033,2478.073399765277,2478.341117007225,2457.8371757282384,2508.9557710429012,allDistrict
allDistrict_who030718_v2,dalysAverted,2034,966.2461445286608,966.3565181015787,958.3464875401536,978.3063711637416,allDistrict
allDistrict_who030718_v2,dalysAverted,2035,0,0,0,0,allDistrict
allDistrict_who030718_v2,deathsAverted,2018,42.657149311283106,42.71719176286119,42.32713970128416,43.35713718315274,allDistrict
allDistrict_who030718_v2,deathsAverted,2019,83.9630719161575,84.08088982978408,83.31110271326826,85.34239879908202,allDistrict
allDistrict_who030718_v2,deathsAverted,2020,123.13018664160641,123.30268665766047,122.17060461374142,125.15569830203833,allDistrict
allDistrict_who030718_v2,deathsAverted,2021,158.42953226512532,158.65109061618733,157.1905396641216,161.03968010719635,allDistrict
allDistrict_who030718_v2,deathsAverted,2022,187.87946824443418,188.14168571177262,186.40435276962083,190.9801047343345,allDistrict
allDistrict_who030718_v2,deathsAverted,2023,206.38343897437966,206.67072642912697,204.75509755900174,209.796520141656,allDistrict
allDistrict_who030718_v2,deathsAverted,2024,224.9137399741483,225.22563070822565,223.13018875640435,228.63734908572366,allDistrict
allDistrict_who030718_v2,deathsAverted,2025,243.47118872930426,243.80753022077224,241.53072031061086,247.50374510388534,allDistrict
allDistrict_who030718_v2,deathsAverted,2026,262.0568097411807,262.4174523902287,259.9566166347136,266.3990507923045,allDistrict
allDistrict_who030718_v2,deathsAverted,2027,280.67152981517694,281.05632686877914,278.4078057876027,285.324210236532,allDistrict
allDistrict_who030718_v2,deathsAverted,2028,299.31618401423725,299.72499132658146,296.88677375606153,304.28007402797516,allDistrict
allDistrict_who030718_v2,deathsAverted,2029,317.98746435463204,318.4241962061019,315.3967061740273,323.2674040896938,allDistrict
allDistrict_who030718_v2,deathsAverted,2030,336.6918617358957,337.1546105513842,333.93657263944004,342.28688005281174,allDistrict
allDistrict_who030718_v2,deathsAverted,2031,243.55701055887022,243.89153523541486,241.56056225084683,247.6051650232382,allDistrict
allDistrict_who030718_v2,deathsAverted,2032,159.9130644602916,160.13255959395346,158.60003414470296,162.57152162313997,allDistrict
allDistrict_who030718_v2,deathsAverted,2033,89.04491561015709,89.16705403955238,88.31248233696229,90.52555480578086,allDistrict
allDistrict_who030718_v2,deathsAverted,2034,34.719942417935385,34.767527096664665,34.43374521789998,35.29741924969743,allDistrict
allDistrict_who030718_v2,deathsAverted,2035,0,0,0,0,allDistrict
hrDistrict2_who030718_v2,cases,2018,141916.54293044825,142321.08038266323,140786.36501826777,145076.81033224563,hrDistrict2
hrDistrict2_who030718_v2,cases,2019,138267.0966304439,138319.55146403247,136931.65256829181,139985.73232274025,hrDistrict2
hrDistrict2_who030718_v2,cases,2020,129672.90619360711,129899.29779362012,128930.5793277958,131707.52756938167,hrDistrict2
hrDistrict2_who030718_v2,cases,2021,125380.56210932152,125436.36823752015,124595.05516772556,126597.52864177164,hrDistrict2
hrDistrict2_who030718_v2,cases,2022,123934.5342905348,123957.32901179235,122814.671467464,125134.58817420182,hrDistrict2
hrDistrict2_who030718_v2,cases,2023,125173.37635681129,125460.59875962915,124363.17263310471,126880.30793365106,hrDistrict2
hrDistrict2_who030718_v2,cases,2024,126035.72382274637,126198.28112023357,124948.10563532212,127761.10546175919,hrDistrict2
hrDistrict2_who030718_v2,cases,2025,127059.02456906089,127386.57185674191,126302.46798646045,129147.41401520831,hrDistrict2
hrDistrict2_who030718_v2,cases,2026,127447.98162447805,127820.4898921652,126301.26377682865,130115.81909282101,hrDistrict2
hrDistrict2_who030718_v2,cases,2027,130259.12079444286,130556.13986215534,129167.35837727622,132519.74874502514,hrDistrict2
hrDistrict2_who030718_v2,cases,2028,131252.05232242565,131587.31318899442,129864.02006252581,134004.17537101443,hrDistrict2
hrDistrict2_who030718_v2,cases,2029,135244.15616300225,135492.58629133157,133885.11764460435,137611.61700581378,hrDistrict2
hrDistrict2_who030718_v2,cases,2030,137167.84749446146,137479.4642937657,135744.99515727925,139862.4538906247,hrDistrict2
hrDistrict2_who030718_v2,cases,2031,165064.26627159107,165075.09524066068,163101.43428280758,166849.74294427436,hrDistrict2
hrDistrict2_who030718_v2,cases,2032,201417.16081193805,201392.78398782015,199079.00469703635,204341.24642419844,hrDistrict2
hrDistrict2_who030718_v2,cases,2033,225078.36892713615,225230.3499017081,222481.33518755098,228871.1663601378,hrDistrict2
hrDistrict2_who030718_v2,cases,2034,241523.67357587887,241717.72388093703,238675.91473175742,245855.78662948112,hrDistrict2
hrDistrict2_who030718_v2,cases,2035,255132.57969935774,255175.17939928305,251889.33177027132,259569.71222659145,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2019,161521.97546576947,161559.34263481837,159558.73965084984,164314.2468569085,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2020,166186.77106887058,166223.45901513819,164161.05486831316,169059.6301409517,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2021,170988.67900838162,171024.619500972,168898.49534771807,173944.4996682187,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2022,175931.80715170014,175966.9283750369,173775.10576377533,178973.03389662216,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2023,181020.38905661512,181054.61598901558,178795.054771143,184149.5400952747,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2024,186258.78734482476,186292.0407928744,183962.63691573215,189478.4560907594,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2025,191650.5585026312,191683.69516557505,189281.59116574712,194964.35606014164,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2026,197200.88090370776,197234.20814107746,194756.46182598287,200611.95346905754,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2027,202914.83743755837,202948.3512476482,200392.56143515385,206426.10680523148,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2028,208797.34662781033,208831.0427465118,206194.7315891929,212411.82396756465,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2029,214853.47535499214,214887.35013172435,212167.9610245994,218574.26464928195,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2030,221088.44862062854,221122.4979158848,218316.99228313955,224918.74947510083,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2031,227507.6503182679,227541.8703122947,224646.3159242099,231450.75977355108,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2032,234115.0953447814,234151.01612877092,231162.49963396465,238175.9459841226,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2033,240917.62102464,240955.65523150522,237871.16835635767,245100.13369745336,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2034,247921.42526664643,247961.68417908857,244778.120887442,252229.3267196785,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2035,255132.57969603006,255175.1794000566,251889.33170520476,259569.71223755713,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2018,14687.819102467553,14707.207760145182,14245.768256622272,15169.664591980149,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2019,23138.075341671367,23239.79117078591,22582.491651849417,24536.72010056496,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2020,36600.55099316724,36324.16122151807,34809.183151103694,37641.33115678026,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2021,45852.90243628541,45588.25126345188,44099.63566381298,47708.03747353973,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2022,52679.83587484652,52009.59936324454,49928.10822934702,54451.738382938725,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2023,56132.32349335643,55594.01722938641,53299.91126517635,58464.13497349505,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2024,60733.86078424213,60093.75967264084,57689.038317627615,62798.24418206699,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2025,64739.50528394654,64297.12330883313,61664.732773492484,67856.72247527602,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2026,69942.6972577472,69413.71824891225,66236.41771815272,72775.3138745764,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2027,72605.5829925856,72392.21138549286,69511.5989057658,76212.187913743,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2028,77544.45354536464,77243.7295575174,73908.86254614036,81022.19290324202,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2029,79609.93389934803,79394.76384039277,76304.92262704117,83329.03616255595,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2030,83992.07171156522,83643.03362211912,80315.98184263885,87500.08096739269,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2031,62943.44845368087,62466.775071634016,59848.120572572094,65011.490358686824,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2032,33085.812329778215,32758.232140950753,31359.204877315784,33977.57272054967,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2033,15848.567739088769,15725.305329797116,15080.338273014442,16359.629442706782,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2034,6330.285076697326,6243.96029815154,5930.693461587426,6466.236257561827,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2035,-5.4957682515954787e-8,7.735244384243778e-7,-9.020684799915524e-5,9.440673102065754e-5,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2018,11811.535829492732,11817.619293346897,11495.75347809185,12126.205534051454,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2019,19084.288042964487,19063.806330071082,18716.676771982206,19591.57284074508,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2020,30819.554210646318,30626.74511932762,29512.881573134826,31666.808925478734,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2021,40126.643772778305,40254.87900738329,39271.86422676909,41293.38929955952,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2022,47330.59652992217,47017.05088202364,45415.86404538007,48550.69481248108,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2023,49612.739404378226,49577.92481983592,47921.0374685973,51072.211791951195,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2024,54645.33883027195,54440.41227732365,52453.578472521935,56135.81187424981,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2025,57759.324915582736,57544.61635347872,55603.010734422016,59357.68503127857,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2026,68803.63427215055,68372.73256677801,65890.5470891724,70494.8191416963,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2027,71690.66654193128,71338.36289558322,69248.25846161915,73801.18418190772,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2028,76554.37666826832,76198.1669847729,73754.87126531874,78597.95330721981,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2029,78399.94827872323,78140.37601350601,76091.55638006181,80579.60408661776,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2030,83043.98113719074,82667.05402803478,80265.24236670042,85145.47336057323,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2031,70442.98461094618,70005.54822241588,67525.42053461162,72095.14893795601,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2032,37029.20814757244,36747.44016818547,35384.34695629935,37810.1781294807,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2033,17729.419932750374,17616.513848304476,17007.010818519477,18132.897274294883,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2034,7151.666699965139,7073.3591954810745,6732.980212802312,7305.612409759979,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2035,3.6131589134978075e-7,6.332377912309992e-7,-7.261730841202004e-5,6.726677809717786e-5,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2018,556.6299495133369,557.2070229059822,540.9485398519752,573.2402748485366,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2019,881.6885470038453,887.0552986988735,862.4877193104651,939.1967207461381,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2020,1404.3937030981162,1394.143929918496,1339.7612311797564,1444.7180778050683,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2021,1774.2579313378083,1768.817393472831,1715.0903573824658,1848.552145108871,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2022,2064.4367901356636,2040.6079926437833,1965.2156160067998,2134.6020261848093,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2023,2177.9651114703506,2167.508363335591,2089.694008453661,2270.8173014879417,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2024,2374.2829453976647,2355.8579784088965,2267.308341589867,2456.9982840486828,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2025,2519.8718344932868,2508.6742535527383,2417.6927415970786,2638.3638282628476,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2026,2705.2821674806937,2695.038483696291,2593.26672736844,2811.4577011333695,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2027,2827.123994194564,2824.9094089288947,2735.5038929552366,2959.566660769661,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2028,3006.4201001278584,3005.635772361131,2906.1396635905735,3131.73331552491,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2029,3091.6466413729036,3095.4515315934404,3007.5214201958756,3226.6175183046826,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2030,3258.4994625737327,3258.259387831113,3160.400447640049,3385.9583175146663,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2031,2438.442424186179,2431.315857839761,2351.9896803907204,2513.5338767733156,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2032,1278.78548321789,1273.5480967870758,1230.7958373099107,1312.5901483808204,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2033,613.4687644800305,611.6484413738629,592.1847059564855,632.2430795557642,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2034,244.35287957580152,242.26699134742043,232.26954025901267,249.25663759954864,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2035,9.646411386934088e-9,1.1906218822812319e-8,-2.4669230397057477e-6,2.2528195992582306e-6,hrDistrict2
hrDistrict2Incid_who030718_v2,cases,2018,142036.83228471753,142421.83920008765,140878.1971056071,145128.84055083638,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2019,138974.64371706545,139036.3477903266,137603.55504963384,140747.41992017967,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2020,129519.28720502634,129732.75019242028,128770.80201076066,131506.9530314887,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2021,125466.78239340059,125535.26446548328,124690.97616284517,126680.7987229441,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2022,123756.46360929053,123775.76032720003,122663.0105340131,124913.31343725682,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2023,124907.81998203028,125208.68274697737,124115.26042183791,126678.08743246626,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2024,125796.6859995776,125960.73987440999,124744.85976483933,127500.37436149872,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2025,127180.38407637973,127512.39063082049,126419.23082575094,129292.28726633202,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2026,127364.59223386044,127724.21244952607,126200.75549273293,129985.17181233142,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2027,130378.04649243264,130688.70053562244,129310.86351303548,132681.22034216343,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2028,131157.8445039183,131485.17217126873,129753.62365179877,133877.26665439183,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2029,135361.4963588263,135628.5624152047,134024.49054891668,137785.34523609356,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2030,137019.45073792097,137308.9673916395,135562.59786125517,139662.39024548797,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2031,164783.6113648708,164727.19621034747,162745.19463575105,166461.94952433772,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2032,201175.94558858365,201144.15369543992,198818.3464572,204092.21258156697,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2033,224998.0548553613,225136.53343088328,222388.1046960915,228771.15798361818,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2034,241431.17506314168,241603.97887668377,238567.59922233268,245735.99849529928,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2035,255132.57969935774,255175.17939928305,251889.33177027132,259569.71222659145,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2019,161521.97546576947,161559.34263481837,159558.73965084984,164314.2468569085,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2020,166186.77106887058,166223.45901513819,164161.05486831316,169059.6301409517,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2021,170988.67900838162,171024.619500972,168898.49534771807,173944.4996682187,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2022,175931.80715170014,175966.9283750369,173775.10576377533,178973.03389662216,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2023,181020.38905661512,181054.61598901558,178795.054771143,184149.5400952747,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2024,186258.78734482476,186292.0407928744,183962.63691573215,189478.4560907594,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2025,191650.5585026312,191683.69516557505,189281.59116574712,194964.35606014164,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2026,197200.88090370776,197234.20814107746,194756.46182598287,200611.95346905754,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2027,202914.83743755837,202948.3512476482,200392.56143515385,206426.10680523148,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2028,208797.34662781033,208831.0427465118,206194.7315891929,212411.82396756465,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2029,214853.47535499214,214887.35013172435,212167.9610245994,218574.26464928195,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2030,221088.44862062854,221122.4979158848,218316.99228313955,224918.74947510083,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2031,227507.6503182679,227541.8703122947,224646.3159242099,231450.75977355108,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2032,234115.0953447814,234151.01612877092,231162.49963396465,238175.9459841226,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2033,240917.62102464,240955.65523150522,237871.16835635767,245100.13369745336,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2034,247921.42526664643,247961.68417908857,244778.120887442,252229.3267196785,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2035,255132.57969603006,255175.1794000566,251889.33170520476,259569.71223755713,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2018,14584.192073420614,14606.448942720757,14149.686851408822,15059.338485596187,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2019,22427.895415034065,22522.99484449177,21905.725719978655,23776.245753447947,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2020,36828.271689762005,36490.70882271791,34959.10608020361,37853.62641351494,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2021,45727.249275309936,45489.35503548874,43990.77184069818,47653.468087488116,hrDistrict2Incid
