scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
allDistrict_who030718_v2,cases,2018,155965.13725875056,156003.65234285733,154075.5789563727,158662.17656942937,allDistrict
allDistrict_who030718_v2,cases,2019,159502.9200115733,159541.34775887494,157565.5672500416,162261.80769837453,allDistrict
allDistrict_who030718_v2,cases,2020,163224.23281546496,163262.4935414158,161236.55628248656,166048.10551462538,allDistrict
allDistrict_who030718_v2,cases,2021,167174.95142882457,167212.9401107936,165133.8252851885,170067.70694547237,allDistrict
allDistrict_who030718_v2,cases,2022,171407.31799640716,171444.8999397096,169308.93601561853,174373.7198824589,allDistrict
allDistrict_who030718_v2,cases,2023,176049.17760394074,176086.15121902002,173888.08304680244,179096.10803904303,allDistrict
allDistrict_who030718_v2,cases,2024,180839.9845709206,180876.32224662587,178614.0168459651,183970.06514634544,allDistrict
allDistrict_who030718_v2,cases,2025,185783.0488051583,185819.8742345112,183489.93683615007,189000.13361343375,allDistrict
allDistrict_who030718_v2,cases,2026,190884.09627493683,190921.40760388016,188521.54922558516,194190.9981587077,allDistrict
allDistrict_who030718_v2,cases,2027,196147.87258957187,196185.66752731267,193713.5268270468,199547.4892127171,allDistrict
allDistrict_who030718_v2,cases,2028,201579.27157580716,201617.54813141524,199070.6871617695,205074.5914075322,allDistrict
allDistrict_who030718_v2,cases,2029,207183.33915557718,207222.09472749225,204597.99734121838,210777.44016799887,allDistrict
allDistrict_who030718_v2,cases,2030,212965.27858316578,213004.51161296567,210300.57778507372,216661.33721846726,allDistrict
allDistrict_who030718_v2,cases,2031,221626.62911929842,221664.60588800887,218842.67947969036,225472.53186307012,allDistrict
allDistrict_who030718_v2,cases,2032,230250.4612019934,230288.92454369573,227348.8420338836,234247.49438093216,allDistrict
allDistrict_who030718_v2,cases,2033,238763.86459443922,238803.31061784268,235745.84637100002,242910.7983444081,allDistrict
allDistrict_who030718_v2,cases,2034,247080.98983818275,247121.7974659613,243948.7935093692,251375.00134506775,allDistrict
allDistrict_who030718_v2,cases,2035,255132.5793003804,255175.1793794274,251889.33156815614,259569.7118603412,allDistrict
allDistrict_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,allDistrict
allDistrict_who030718_v2,cases_cf,2019,161521.97546576947,161559.34263481837,159558.73965084984,164314.2468569085,allDistrict
allDistrict_who030718_v2,cases_cf,2020,166186.77106887058,166223.45901513819,164161.05486831316,169059.6301409517,allDistrict
allDistrict_who030718_v2,cases_cf,2021,170988.67900838162,171024.619500972,168898.49534771807,173944.4996682187,allDistrict
allDistrict_who030718_v2,cases_cf,2022,175931.80715170014,175966.9283750369,173775.10576377533,178973.03389662216,allDistrict
allDistrict_who030718_v2,cases_cf,2023,181020.38905661512,181054.61598901558,178795.054771143,184149.5400952747,allDistrict
allDistrict_who030718_v2,cases_cf,2024,186258.78734482476,186292.0407928744,183962.63691573215,189478.4560907594,allDistrict
allDistrict_who030718_v2,cases_cf,2025,191650.5585026312,191683.69516557505,189281.59116574712,194964.35606014164,allDistrict
allDistrict_who030718_v2,cases_cf,2026,197200.88090370776,197234.20814107746,194756.46182598287,200611.95346905754,allDistrict
allDistrict_who030718_v2,cases_cf,2027,202914.83743755837,202948.3512476482,200392.56143515385,206426.10680523148,allDistrict
allDistrict_who030718_v2,cases_cf,2028,208797.34662781033,208831.0427465118,206194.7315891929,212411.82396756465,allDistrict
allDistrict_who030718_v2,cases_cf,2029,214853.47535499214,214887.35013172435,212167.9610245994,218574.26464928195,allDistrict
allDistrict_who030718_v2,cases_cf,2030,221088.44862062854,221122.4979158848,218316.99228313955,224918.74947510083,allDistrict
allDistrict_who030718_v2,cases_cf,2031,227507.6503182679,227541.8703122947,224646.3159242099,231450.75977355108,allDistrict
allDistrict_who030718_v2,cases_cf,2032,234115.0953447814,234151.01612877092,231162.49963396465,238175.9459841226,allDistrict
allDistrict_who030718_v2,cases_cf,2033,240917.62102464,240955.65523150522,237871.16835635767,245100.13369745336,allDistrict
allDistrict_who030718_v2,cases_cf,2034,247921.42526664643,247961.68417908857,244778.120887442,252229.3267196785,allDistrict
allDistrict_who030718_v2,cases_cf,2035,255132.57969603006,255175.1794000566,251889.33170520476,259569.71223755713,allDistrict
allDistrict_who030718_v2,casesAverted,2018,1025.1693009033875,1024.6357999510826,1012.043769108321,1042.1188298270868,allDistrict
