scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
allDistrict_who030718_v2,cases,2018,155965.1373330874,156003.65234304746,154075.57893376783,158662.1764994551,allDistrict
allDistrict_who030718_v2,cases,2019,159503.87948422923,159542.30659891438,157566.5140435016,162262.78257621743,allDistrict
allDistrict_who030718_v2,cases,2020,162965.86729022308,163004.26670476227,160981.51493429593,165785.4672269765,allDistrict
allDistrict_who030718_v2,cases,2021,166566.49080246722,166604.80961971846,164533.2067065278,169449.18302972772,allDistrict
allDistrict_who030718_v2,cases,2022,170380.83185354457,170418.97835648252,168295.70386552706,173330.25724872606,allDistrict
allDistrict_who030718_v2,cases,2023,174560.5747189932,174598.37636011944,172418.73750370633,177582.88331187857,allDistrict
allDistrict_who030718_v2,cases,2024,178877.1887571906,178914.75728221747,176676.54825913708,181974.9292099567,allDistrict
allDistrict_who030718_v2,cases,2025,183385.5961867593,183423.9298510083,181123.49458843967,186563.16079856225,allDistrict
allDistrict_who030718_v2,cases,2026,188052.051868126,188091.15015287985,185726.22681795794,191312.2459006729,allDistrict
allDistrict_who030718_v2,cases,2027,192881.17516260094,192921.0376702461,190489.2928789538,196226.88799318395,allDistrict
allDistrict_who030718_v2,cases,2028,197877.744665561,197918.370318516,195417.395209937,201311.95340193363,allDistrict
allDistrict_who030718_v2,cases,2029,203046.6974306387,203088.0864795048,200515.39538971367,206572.46973845773,allDistrict
allDistrict_who030718_v2,cases,2030,208393.14056262275,208435.29200674398,205788.31797488852,212013.6367993039,allDistrict
allDistrict_who030718_v2,cases,2031,218256.91171390732,218297.04099206778,215517.30977069412,222047.11495166656,allDistrict
allDistrict_who030718_v2,cases,2032,228003.02161145542,228042.96302743105,225131.04866621096,231962.9415137235,allDistrict
allDistrict_who030718_v2,cases,2033,237499.51470757954,237539.7899849032,234498.18717489857,241625.5630057598,allDistrict
allDistrict_who030718_v2,cases,2034,246591.66108784633,246632.78873455414,243465.92961741428,250877.58625835186,allDistrict
allDistrict_who030718_v2,cases,2035,255132.5793003804,255175.1793794274,251889.33156815614,259569.7118603412,allDistrict
allDistrict_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,allDistrict
allDistrict_who030718_v2,cases_cf,2019,161521.97546576947,161559.34263481837,159558.73965084984,164314.2468569085,allDistrict
allDistrict_who030718_v2,cases_cf,2020,166186.77106887058,166223.45901513819,164161.05486831316,169059.6301409517,allDistrict
allDistrict_who030718_v2,cases_cf,2021,170988.67900838162,171024.619500972,168898.49534771807,173944.4996682187,allDistrict
allDistrict_who030718_v2,cases_cf,2022,175931.80715170014,175966.9283750369,173775.10576377533,178973.03389662216,allDistrict
allDistrict_who030718_v2,cases_cf,2023,181020.38905661512,181054.61598901558,178795.054771143,184149.5400952747,allDistrict
allDistrict_who030718_v2,cases_cf,2024,186258.78734482476,186292.0407928744,183962.63691573215,189478.4560907594,allDistrict
allDistrict_who030718_v2,cases_cf,2025,191650.5585026312,191683.69516557505,189281.59116574712,194964.35606014164,allDistrict
allDistrict_who030718_v2,cases_cf,2026,197200.88090370776,197234.20814107746,194756.46182598287,200611.95346905754,allDistrict
allDistrict_who030718_v2,cases_cf,2027,202914.83743755837,202948.3512476482,200392.56143515385,206426.10680523148,allDistrict
allDistrict_who030718_v2,cases_cf,2028,208797.34662781033,208831.0427465118,206194.7315891929,212411.82396756465,allDistrict
allDistrict_who030718_v2,cases_cf,2029,214853.47535499214,214887.35013172435,212167.9610245994,218574.26464928195,allDistrict
allDistrict_who030718_v2,cases_cf,2030,221088.44862062854,221122.4979158848,218316.99228313955,224918.74947510083,allDistrict
allDistrict_who030718_v2,cases_cf,2031,227507.6503182679,227541.8703122947,224646.3159242099,231450.75977355108,allDistrict
allDistrict_who030718_v2,cases_cf,2032,234115.0953447814,234151.01612877092,231162.49963396465,238175.9459841226,allDistrict
allDistrict_who030718_v2,cases_cf,2033,240917.62102464,240955.65523150522,237871.16835635767,245100.13369745336,allDistrict
allDistrict_who030718_v2,cases_cf,2034,247921.42526664643,247961.68417908857,244778.120887442,252229.3267196785,allDistrict
allDistrict_who030718_v2,cases_cf,2035,255132.57969603006,255175.1794000566,251889.33170520476,259569.71223755713,allDistrict
