scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
allDistrict_who030718_v2,cases,2018,155985.77982185458,156024.2841827956,154095.95729259794,158683.16058990595,allDistrict
allDistrict_who030718_v2,cases,2019,315513.64570605033,315590.56453342974,311686.1501269544,320970.3262729359,allDistrict
allDistrict_who030718_v2,cases,2020,478768.0403933155,478883.2037207864,472952.48041440756,487049.0922285363,allDistrict
allDistrict_who030718_v2,cases,2021,645978.7332769075,646131.8656020768,638121.5871130913,657153.1312636421,allDistrict
allDistrict_who030718_v2,cases,2022,817426.9485998728,817617.6406834825,807470.8929848284,831568.4252514231,allDistrict
allDistrict_who030718_v2,cases,2023,993520.0263693421,993747.6677306708,981402.3085445389,1010709.1597708513,allDistrict
allDistrict_who030718_v2,cases,2024,1174407.0172790461,1174670.926301919,1160062.739421226,1194726.964595185,allDistrict
allDistrict_who030718_v2,cases,2025,1360241.4335240643,1360540.8542740913,1343603.485372072,1383778.0094396381,allDistrict
allDistrict_who030718_v2,cases,2026,1551181.3892557397,1551515.4869630677,1532180.375759009,1578023.144362963,allDistrict
allDistrict_who030718_v2,cases,2027,1747389.7447680144,1747757.601916839,1725953.9125752612,1777628.0486082672,allDistrict
allDistrict_who030718_v2,cases,2028,1949034.2559745826,1949434.8678627124,1925089.4166143208,1982763.381903092,allDistrict
allDistrict_who030718_v2,cases,2029,2156287.7257025046,2156719.9959821487,2129757.1767574744,2193604.937610996,allDistrict
allDistrict_who030718_v2,cases,2030,2369321.404658502,2369790.898968726,2340125.392257309,2410333.806680294,allDistrict
allDistrict_who030718_v2,cases,2031,2591005.940343274,2591513.3741795034,2559026.908362566,2635865.2029575952,allDistrict
allDistrict_who030718_v2,cases,2032,2821307.575196701,2821851.8351941872,2786428.167493526,2870163.0858169408,allDistrict
allDistrict_who030718_v2,cases,2033,3060116.4518883545,3060696.61395222,3022220.372264951,3113116.0660239123,allDistrict
allDistrict_who030718_v2,cases,2034,3307237.3526345687,3307852.742182431,3266210.4810919063,3364525.9892233405,allDistrict
allDistrict_who030718_v2,cases,2035,3562377.663496542,3563027.9215618586,3518109.332418658,3624095.701083682,allDistrict
allDistrict_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,allDistrict
allDistrict_who030718_v2,cases_cf,2019,318512.28202542337,318587.63077762676,314646.36528378853,324018.54225616495,allDistrict
allDistrict_who030718_v2,cases_cf,2020,484699.053094294,484811.089792765,478807.4201521016,493078.1723971166,allDistrict
allDistrict_who030718_v2,cases_cf,2021,655687.7321026756,655835.709293737,647705.9154998197,667022.6720653353,allDistrict
allDistrict_who030718_v2,cases_cf,2022,831619.5392543757,831802.6376687739,821481.0212635951,845995.7059619576,allDistrict
allDistrict_who030718_v2,cases_cf,2023,1012639.9283109909,1012857.2536577894,1000276.076034738,1030145.2460572321,allDistrict
allDistrict_who030718_v2,cases_cf,2024,1198898.7156558158,1199149.294450664,1184238.7129504702,1219623.7021479916,allDistrict
allDistrict_who030718_v2,cases_cf,2025,1390550.2133865403,1390832.989616239,1373520.9919993884,1414588.058208133,allDistrict
allDistrict_who030718_v2,cases_cf,2026,1587753.366927485,1588067.1977573163,1568279.534341074,1615200.011677191,allDistrict
allDistrict_who030718_v2,cases_cf,2027,1790671.897320488,1791015.5490049645,1768675.6625111275,1821626.1184824223,allDistrict
allDistrict_who030718_v2,cases_cf,2028,1999474.448443628,1999846.5917514763,1974875.5451158418,2034037.942449987,allDistrict
allDistrict_who030718_v2,cases_cf,2029,2214334.735712976,2214733.941883201,2187050.3444604203,2252612.2070992687,allDistrict
allDistrict_who030718_v2,cases_cf,2030,2435428.5658256905,2435856.4397990857,2405376.3695854326,2477530.9565743697,allDistrict
allDistrict_who030718_v2,cases_cf,2031,2662936.2161439583,2663398.31011138,2630024.9503544476,2708981.716347921,allDistrict
allDistrict_who030718_v2,cases_cf,2032,2897052.845427072,2897549.326240151,2861191.1691327007,2947157.6623320435,allDistrict
allDistrict_who030718_v2,cases_cf,2033,3137973.950098701,3138504.9814716564,3099067.875654121,3192257.796029497,allDistrict
allDistrict_who030718_v2,cases_cf,2034,3385900.923090092,3386466.665650745,3343853.4665057096,3444487.1227491754,allDistrict
allDistrict_who030718_v2,cases_cf,2035,3641041.234100014,3641641.8450508015,3595752.318175677,3704056.8349867323,allDistrict
allDistrict_who030718_v2,casesAverted,2018,1004.5267377993625,1004.0039600128011,991.665490372865,1021.134809350508,allDistrict
allDistrict_who030718_v2,casesAverted,2019,2998.6363193730663,2997.066244197014,2960.206761530738,3048.2159832290517,allDistrict
allDistrict_who030718_v2,casesAverted,2020,5931.012700978461,5927.886071978572,5854.923363629667,6029.0801685803135,allDistrict
allDistrict_who030718_v2,casesAverted,2021,9708.998825768118,9703.843691660266,9584.302139401145,9869.540801693156,allDistrict
allDistrict_who030718_v2,casesAverted,2022,14192.590654503001,14184.996985291398,14010.09078730968,14427.280710534347,allDistrict
allDistrict_who030718_v2,casesAverted,2023,19119.901941648783,19109.58592711865,18873.71829413122,19436.086286380912,allDistrict
allDistrict_who030718_v2,casesAverted,2024,24491.69837676936,24478.36814874488,24175.912278907137,24896.737552806626,allDistrict
allDistrict_who030718_v2,casesAverted,2025,30308.779862475927,30292.135342147558,29917.37214886077,30810.048768495104,allDistrict
allDistrict_who030718_v2,casesAverted,2026,36571.97767174561,36551.71079424877,36098.903383150915,37176.86731422794,allDistrict
allDistrict_who030718_v2,casesAverted,2027,43282.15255247357,43257.94708812564,42721.33720045366,43998.06987415485,allDistrict
allDistrict_who030718_v2,casesAverted,2028,50440.1924690454,50411.72388876404,49785.51622624499,51274.560546895045,allDistrict
allDistrict_who030718_v2,casesAverted,2029,58047.01001047167,58013.94590105216,57292.30921599134,59007.26948827266,allDistrict
allDistrict_who030718_v2,casesAverted,2030,66103.5413558037,66065.54083035962,65242.60718581836,67197.14989407556,allDistrict
allDistrict_who030718_v2,casesAverted,2031,71926.52150334345,71884.93593187675,70988.73316556997,73116.51339032562,allDistrict
allDistrict_who030718_v2,casesAverted,2032,75741.4368259249,75697.49104596398,74753.2499610083,76994.57651510245,allDistrict
allDistrict_who030718_v2,casesAverted,2033,77853.62597091537,77808.36751943655,76837.50868655834,79141.73000558447,allDistrict
allDistrict_who030718_v2,casesAverted,2034,78659.6853042882,78613.92346831388,77632.89853268502,79961.13352583445,allDistrict
allDistrict_who030718_v2,casesAverted,2035,78659.68515724465,78613.92348894308,77632.89829157449,79961.13390305037,allDistrict
allDistrict_who030718_v2,dalysAverted,2018,918.7310964776469,917.475508726038,911.0431882925711,925.6532137315374,allDistrict
allDistrict_who030718_v2,dalysAverted,2019,2742.2045857018384,2738.4594987651626,2719.273312621638,2762.890692703677,allDistrict
allDistrict_who030718_v2,dalysAverted,2020,5423.134478044425,5415.73287882803,5377.803763002764,5464.096961020184,allDistrict
allDistrict_who030718_v2,dalysAverted,2021,8943.321336638135,8933.073467583868,8871.995887809067,9013.058985792835,allDistrict
allDistrict_who030718_v2,dalysAverted,2022,13119.842976872224,13106.403242434419,13017.41797236474,13224.583638290911,allDistrict
allDistrict_who030718_v2,dalysAverted,2023,17708.52766363779,17691.467549403602,17572.405141457566,17851.80330580033,allDistrict
allDistrict_who030718_v2,dalysAverted,2024,22709.618441038045,22688.735666811852,22536.037757090777,22895.22623636541,allDistrict
allDistrict_who030718_v2,dalysAverted,2025,28123.593383832016,28098.705584541407,27909.585671446115,28355.390853621695,allDistrict
allDistrict_who030718_v2,dalysAverted,2026,34476.767874264544,34450.00297218013,34214.56410402825,34777.56974424187,allDistrict
allDistrict_who030718_v2,dalysAverted,2027,41280.720110262075,41253.213541845944,40968.31801492177,41656.97701478033,allDistrict
allDistrict_who030718_v2,dalysAverted,2028,48536.93185455463,48509.040111378214,48170.69965528505,48994.50479782969,allDistrict
allDistrict_who030718_v2,dalysAverted,2029,56245.827031862864,56218.20729319408,55823.71811623102,56790.5265004618,allDistrict
allDistrict_who030718_v2,dalysAverted,2030,64408.68816146615,64381.459356716565,63926.75669184987,65046.22214840842,allDistrict
allDistrict_who030718_v2,dalysAverted,2031,71137.49626449912,71108.92429079437,70601.39820710076,71858.15886365564,allDistrict
allDistrict_who030718_v2,dalysAverted,2032,75543.12298418596,75516.11833707246,74973.35262412146,76320.7479266384,allDistrict
allDistrict_who030718_v2,dalysAverted,2033,77981.88787932896,77956.06743640307,77392.68676348563,78791.39782639101,allDistrict
allDistrict_who030718_v2,dalysAverted,2034,78912.50229140325,78887.14186558899,78315.88449338262,79734.20038508873,allDistrict
allDistrict_who030718_v2,dalysAverted,2035,78912.5026551889,78887.14189393245,78315.88444210344,79734.20030818522,allDistrict
allDistrict_who030718_v2,deathsAverted,2018,41.798210725823935,41.85704754772378,41.474851403486056,42.484101409490336,allDistrict
allDistrict_who030718_v2,deathsAverted,2019,124.76343205545123,124.93864596002518,123.79581167567635,126.81220492651413,allDistrict
allDistrict_who030718_v2,deathsAverted,2020,246.74961310627054,247.09567474027904,244.83124483806242,250.80500426781217,allDistrict
allDistrict_who030718_v2,deathsAverted,2021,403.8901125169798,404.4559316239123,400.7422996816722,410.5343870348388,allDistrict
allDistrict_who030718_v2,deathsAverted,2022,590.3483477847085,591.174407138054,585.7366195145875,600.0698087507922,allDistrict
allDistrict_who030718_v2,deathsAverted,2023,795.2169225744458,796.3282087096213,788.9888969571507,808.3266362243603,allDistrict
allDistrict_who030718_v2,deathsAverted,2024,1018.5193722213728,1019.9407772242047,1010.5210352264072,1035.3298211013778,allDistrict
allDistrict_who030718_v2,deathsAverted,2025,1260.2804571540391,1262.0368167686886,1250.356205911071,1281.105821370966,allDistrict
allDistrict_who030718_v2,deathsAverted,2026,1520.527017306172,1522.6421887873246,1508.5187762524888,1545.682443585175,allDistrict
allDistrict_who030718_v2,deathsAverted,2027,1799.2864817959926,1801.78381543024,1785.03418012841,1829.0723281127223,allDistrict
allDistrict_who030718_v2,deathsAverted,2028,2096.5861889687776,2099.489583193829,2079.928695484054,2131.302477591091,allDistrict
allDistrict_who030718_v2,deathsAverted,2029,2412.4550760200586,2415.7882577286114,2393.2294791727045,2452.4120128302898,allDistrict
